,Text,Tags
989,"Alert : Beware of fraudsters sending SMS citing your SIM block / suspension / KYC  / Document verification pending. DO NOT CALL BACK as they may ask you to download Apps to access your mobile phone and may get confidential information including OTP. Do not respond to SMS from unknown numbers, asking for such information other than from our official SMS ID - ViCARE. Avoid falling victim to such frauds, block these numbers and report to https://cybercrime.gov.in","['government','notification']"
990,Congratulations Vivek Rathour. You have taken the first step towards your digital health journey! Here is your ABHA 25-6285-4633-1660. Click here https://healthid.ndhm.gov.in to login.,"['government','promotional']"
991,"Hi! Your Vi SIMEX request with reference no. MP-V00900493803 dated 24 Apr 22   12.22 PM is processed. Please note, your incoming and outgoing SMS will remain barred for 24 hours as per Govt. regulations.",['government']
992,Your ServicePlus Verification code is 911624 and verification link is https://serviceonline.gov.in/dbt/verifyDetails.do?mtoken=b36d67b754c441f1b72a6fa3499216ec-ae3e0c8c96ebace6dc64550f10e0da3c. From ServicePlus Team NIC/NICSI,"['authentication','government']"
993,our Aarogya Setu one time password is 692665. Message Id : RmmWlE6gJ e,"['authentication','government']"
994,"Dear Juli, your Aadhaar information has been updated. You can download your updated e-Aadhaar from eaadhaar.uidai.gov.in",['government']
995,Vote for the best marching contingent and tableau this Republic Day. Register and vote at www.mygov.in/rd2022 Express yourself!,"['government','promotional']"
996,OTP for Aadhaar (XX6281) is 624071 (valid for 10 mins). You may order Aadhaar PVC Card via speed post by paying Rs 50.More details at uidai.gov.in,"['authentication','government']"
997,"Your Application No: 499406621 for Scrutiny is pending due to re-upload of docs: Address Proof (Present), ... For more details visit: https://sarathi.parivahan.gov.in/sarathiservice/applicationredirect.do?u=499406621 MoRTH",['government']
998,"WORLD AIDS DAY - 2021. For Free HIV Testing with free counselling & confidentiality, visit to your nearest ICTC at Government Hospitals. For more information call at Toll Free AIDS Helpline No. 1097. Courtesy-HP STATE AIDS CONTROL SOCIETY",['government']
999,Your Lok Adalat notice for pre-litigation regarding traffic violation: http://mahatrafficechallan.gov.in/lokadalat?vo=MHGOD/14042022/MH35AP0519_6090 MHPECH,['government']
1000,"Dear Kala Ramdas Tembhekar, You have successfully been vaccinated with your 2nd Dose with COVISHIELD on 02-09-2021 at 12:21 PM. You may download your vaccination Certificate from - https://cowin.gov.in - CoWIN",['government']
1001,Your Settlement of Rs 50.00 is processed from Paytm on 23 JUL but pending at your STATE BANK OF INDIA due to some technical issues. Your money is safe and it will get settled in next 3-5 business days. Visit pytm.biz/Settlement for more details,"['notification','transactional']"
1002,Sachin Kumar viewed your profile. Chat with them on Apna Groups. https://l.apna.co/MPFo2ee32hb,['notification']
1003,"Dear Customer, tx#120108538471 for Rs1000.00 by SBIDrCARD X6613 at 00007912 on 20Jul21 at 13:53:58. If not done forward this SMS to 9223008333/18001111109/9449112211 to block card.","['notification','transactional']"
1004,OTP for online purchase of Rs. 1000.00 at One97 Communications thru State Bank Debit Card 4591*****13 is 861719. Do not share this with anyone.,"['authentication','transactional']"
1005,OTP for online purchase of Rs. 1000.00 at PAYTM thru State Bank Debit Card 4591*****13 is 674752. Do not share this with anyone.,"['authentication','transactional']"
1006,Recruiting part-time jobs online requires only a smartphone and earns 800-6000RS a day.Click to contact: http://wa.me/919891971291,['promotional']
1007,Rs 20.00 has been settled to your a/c **2977 with reference number PYTM212005151777. Track your settlements at pytm.biz/Settlement. Team Paytm,"['notification','transactional']"
1008,<#> inDriver code: 9292 cpjyScQ++Hg,['authentication']
1009,"Dear DEVWART, in view of the current COVID19, we urge you to stay home. Please maintain sufficient balance in bank a/c for your Home Credit Loan 4003226505 EMI of Rs 2031. due on 18-07-21. For any help, use Mobile app bit.ly/2GOaDjx Stay Safe!","['promotional','transactional']"
1010,"QP-BTPUSH,COVID19 arrived again but we have job which give you power to earn 300-2000 rubles/day. If you are interested contact us: wa.me/918571823521[BT]",['promotional']
1011,G-030608 is your Google verification code.,['authentication']
1012,"Dear Customer, 962084 is the OTP (One Time Password) to verify your mobile number. Do not share it with anyone. Home Credit",['authentication']
1013,144516 is ur OTP for setting MPIN to ur a/c. Valid for 10 mins. DON'T SHARE with anyone.,['authentication']
1014,Your Google verification code is 722697,['authentication']
1015,"Dear Customer, Congratulations for your loan approval from Home Credit. Please register for Standing Instruction to pay your EMI on time. Click here https://ppldoc.homecredit.co.in/AutoDebit/contracts","['notification','transactional']"
1016,Thank you for your interest. Your Home Credit loan application NO. 4104901255 is acknowledged & will be processed within 15 days for any query contact 0124-662-8888 or at care@homecredit.co.in,"['notification','transactional']"
1017,"Dear Customer, download our Mobile App https://bit.ly/2GOaDjx to sign the loan documents.",['promotional']
1018,"Dear Customer, Congratulations for your loan approval from Home Credit. Please register for Standing Instruction to pay your EMI on time. Click here http://1kx.in/XXpgE6HyFSL","['notification','transactional']"
1019,"Dear Customer, your Home Credit loan application is approved. The loan documents may be downloaded from http://1kx.in/XADYEUrit5z","['notification','transactional']"
1020,"11174 is the OTP to allow HDBFS to check Email, Bureau, Mobile network operator, WhatsApp communication and alternates to process the application.",['authentication']
1021,Welcome to Vi High Speed GIGAnet.! Insert your Vi  SIM in SIM slot-1 for best Voice & Internet experience.  Click bit.ly/ViApp21 for Data offers,['notification']
1022,Hi! Please save the Internet settings sent to you & enjoy Vi High Speed GIGAnet. Your code is 1234. Click bit.ly/ViApp21 for Data offers,['notification']
1023,"Greetings! Please provide consent to apply for EMI Finance with us and consent to TnC. Please update OTP 816051 by clicking on link https://bfin.in/?V2OMLTCPef. Regards, Bajaj Finance""","['authentication','transactional']"
1024,Please review consent form at http://refoearnapp.in/CqgkPC329l and share OTP 1016 (valid for 30 minutes) with HCIN representative to give your consent before applying for the loan. Link valid for 1 day.,"['authentication','transactional']"
1025,Your Credit Limit of upto Rs.1 Lakh is Sanctioned @ 0% Interest. Get your Dhani OneFreedom Card in 2clicks. No Need to Link Bank Account. http://1kx.in/cRu2mQ,"['notification','transactional']"
1026,"Sanju, Popular Bollywood Comedian Sanket Bhosale at #TAG 2021 has the audience in splits.",['promotional']
1027,"Tune in to watch him live and have a """"laugh- filled"""" weekend",['promotional']
1028,"Join us for lots of fun, Grand celebrity performances, and Live contests, and Win Amazon Vouchers.",['promotional']
1029,"Happy hour starts in 3.2.1..! Add Cash, use HP022 & get Rs.15 Instant cash when you add Rs.300+ to play Rummy on Gamezy today! bit.ly/2SYP9fj",['promotional']
1030,"Give yourself a chance https://is.gd/8I9vGv  to become a wealthier person, only for today.CCTPL",['promotional']
1031,Limited Period Facility : Dear Sarbjeet Kaur you have pre-approved loan upto Rs.380000 on your Bajaj Finserv RBL Bank SuperCard 8507. Apply https://acs4.tc/1A1w2Mleat,"['notification','transactional']"
1032,"Alert! You have used 1GB Data. Continue browsing worry free at Rs20/GB. To upgrade to a plan with higher data quota, click https://bit.ly/UpgradePlan2",['notification']
1033,"Alert! You have used 100% of your Data  quota and will now be charged Rs 20/GB. To upgrade to a plan with more data, click https://bit.ly/GetApp5",['notification']
1034,"""SMS """"BLOCK"""" to +91-9289592895 to block all digital channel transactions if the current transaction is not done by you -IndianBank""","['notification','transactional']"
1035,Your VPA sanju39chd-1@okhdfcbank linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.50.00 and credited to kumaraju27302-1@oksbi (UPI Ref no 119717846369).-Indian Bank,"['notification','transactional']"
1036,Early investment is the key. Start your crypto investing on CoinSwitch Kuber today https://bit.ly/3imdFS2 - CoinSwitch Kuber,['promotional']
1037,"Alert! Do not respond to SMS/Call from unknown numbers, asking documents or citing SIM block or confidential info, other than from our SMS ID-ViCARE. Beware of fake advertisements with links offering freebies, contest prizes, etc. Vi does not sell premium numbers via SMS/Call.",['notification']
1038,"Dear Saroj, Your vaccination for 2nd dose is due 16-07-2021. Please schedule your appointment on cowin.gov.in.","['government','notification']"
1039,"In order to curb the menace of illicit liquor in the State, Govt. of Punjab has launched a helpline number 98759-61126 to receive information/complaints against bootleggers and persons involved in such trade. The name and number of the complainant will be kept secret. PLEASE HELP THE STATE TO CURB THIS MENACE. From: - Excise Department, Punjab ","['government','notification']"
1040,Wondering how the Bitcoin is doing today? Checkout the market on CoinSwitch Kuber https://bit.ly/3imdFS2 - CoinSwitch Kuber,['promotional']
1041,"Hi Sanju, Thank you for being a part of the Turtlemint Family.We invite you to a grand weekend on 17th July with India's largest Digital Advisors meet: TAG2021 Live performance by Kailash Kher + Bollywood comedian+ Awards, contests & more. Register now weurl.co/ggNYdI - Fintech Blue Solutions",['promotional']
1042,"Hi Vijay, It has been 5 days since your insurance for HERO HONDA SPLENDOR PLUS expired. You can renew your policy instantly without any inspection or documentation by clicking https://pbaz.in/FFA47264",['notification']
1043,<#> OTP : 643789 for verification. MPL family welcomes you! eK1T98gNuVA,"['notification','transactional']"
1044,"Dear Customer, You have 2 missed calls from +918054095516 . The last missed call was at 01:30 PM on 14-Jul-2021 . Thankyou, Team Jio.",['notification']
1045,Your OTP to register/access CoWIN is 387585. It will be valid for 3 minutes. - CoWIN,['authentication']
1046,"Your Deposit Cash will expire soon. Use it now to play on MPL & win upto Rs. 10 crores. Hurry, redeem now: bit.ly/wall29s - MPL""","['notification','transactional']"
1047,"Sell Your Car at CARS24 Get High Price, FREE RC Transfer,FREE Branch Inspection.Give Misscall 8929100590 Book CAR Inspection at Your Home.https://bit.ly/3224VbB""","['notification','transactional']"
1048,Special Reward For You! Use NUEB1K on Junglee Rummy & get 50% Bonus up to Rs. 1000  with a min. deposit of Rs.100. Deposit Now - weurl.co/fgn36P,"['notification','transactional']"
